curriculum,run_seed,trained_steps,actual_timesteps,checkpoint_kind,suite,source_file,checkpoint_idx
baseline,0,25000,32768,mid,"{'episodes_per_case': 10, 'num_cases': 10, 'mean_return_over_cases': -477.9676797714672, 'mean_strict_success_over_cases': 0.0, 'mean_soft_success_over_cases': 0.0, 'mean_length_over_cases': 286.84000000000003, 'cases': [{'case': 'trainlike_1', 'env_kwargs': {'enable_wind': True, 'gravity': -10.0, 'wind_power': 10.0, 'turbulence_power': 0.6}, 'mean_return': -498.765927109425, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 290.6, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 0, 'not_centered': 10, 'not_both_legs': 10}}, {'case': 'trainlike_2', 'env_kwargs': {'enable_wind': True, 'gravity': -11.0, 'wind_power': 16.0, 'turbulence_power': 1.2}, 'mean_return': -482.4512236259528, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 289.4, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 0, 'not_centered': 10, 'not_both_legs': 10}}, {'case': 'trainlike_3', 'env_kwargs': {'enable_wind': True, 'gravity': -9.7, 'wind_power': 12.0, 'turbulence_power': 1.0}, 'mean_return': -474.0396068858681, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 273.4, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 0, 'not_centered': 10, 'not_both_legs': 10}}, {'case': 'trainlike_4', 'env_kwargs': {'enable_wind': True, 'gravity': -11.3, 'wind_power': 9.0, 'turbulence_power': 0.5}, 'mean_return': -460.3261045746505, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 273.0, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 0, 'not_centered': 10, 'not_both_legs': 10}}, {'case': 'combo_high_wind_low_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 18.0, 'turbulence_power': 0.1}, 'mean_return': -390.86404479749615, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 225.0, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 0, 'not_centered': 10, 'not_both_legs': 10}}, {'case': 'combo_low_wind_high_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 2.0, 'turbulence_power': 1.8}, 'mean_return': -578.9387425700901, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 360.1, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 0, 'not_centered': 10, 'not_both_legs': 10}}, {'case': 'combo_mid_wind_extreme_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.0, 'wind_power': 10.0, 'turbulence_power': 2.0}, 'mean_return': -457.48330204503145, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 286.9, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 0, 'not_centered': 10, 'not_both_legs': 10}}, {'case': 'range_max_wind', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 19.95, 'turbulence_power': 1.0}, 'mean_return': -460.9572371432325, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 263.7, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 0, 'not_centered': 10, 'not_both_legs': 10}}, {'case': 'range_max_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 12.0, 'turbulence_power': 1.95}, 'mean_return': -491.5480676660227, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 312.9, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 0, 'not_centered': 10, 'not_both_legs': 10}}, {'case': 'range_max_gravity', 'env_kwargs': {'enable_wind': True, 'gravity': -11.95, 'wind_power': 14.0, 'turbulence_power': 1.2}, 'mean_return': -484.3025412969029, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 293.4, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 0, 'not_centered': 10, 'not_both_legs': 10}}]}",D:\GitFork\LunarLander\logs\results\baseline\20260101-043205_ppo_LunarLander-v3_baseline_seed0\episodes.jsonl,1
baseline,0,50000,65536,mid,"{'episodes_per_case': 10, 'num_cases': 10, 'mean_return_over_cases': -251.81071116972103, 'mean_strict_success_over_cases': 0.0, 'mean_soft_success_over_cases': 0.0, 'mean_length_over_cases': 318.57, 'cases': [{'case': 'trainlike_1', 'env_kwargs': {'enable_wind': True, 'gravity': -10.0, 'wind_power': 10.0, 'turbulence_power': 0.6}, 'mean_return': -256.99265072706623, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 347.6, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 0, 'not_centered': 10, 'not_both_legs': 10}}, {'case': 'trainlike_2', 'env_kwargs': {'enable_wind': True, 'gravity': -11.0, 'wind_power': 16.0, 'turbulence_power': 1.2}, 'mean_return': -234.57542328712734, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 265.4, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 0, 'not_centered': 10, 'not_both_legs': 10}}, {'case': 'trainlike_3', 'env_kwargs': {'enable_wind': True, 'gravity': -9.7, 'wind_power': 12.0, 'turbulence_power': 1.0}, 'mean_return': -257.92582274670133, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 313.8, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 0, 'not_centered': 10, 'not_both_legs': 10}}, {'case': 'trainlike_4', 'env_kwargs': {'enable_wind': True, 'gravity': -11.3, 'wind_power': 9.0, 'turbulence_power': 0.5}, 'mean_return': -264.4692302403593, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 335.0, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 0, 'not_centered': 10, 'not_both_legs': 10}}, {'case': 'combo_high_wind_low_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 18.0, 'turbulence_power': 0.1}, 'mean_return': -244.61415760100354, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 288.6, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 1, 'not_centered': 10, 'not_both_legs': 10}}, {'case': 'combo_low_wind_high_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 2.0, 'turbulence_power': 1.8}, 'mean_return': -236.51185378314693, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 349.9, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 0, 'not_centered': 10, 'not_both_legs': 10}}, {'case': 'combo_mid_wind_extreme_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.0, 'wind_power': 10.0, 'turbulence_power': 2.0}, 'mean_return': -233.69070440171055, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 309.1, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 0, 'not_centered': 10, 'not_both_legs': 10}}, {'case': 'range_max_wind', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 19.95, 'turbulence_power': 1.0}, 'mean_return': -285.7142327155918, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 313.3, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 0, 'not_centered': 10, 'not_both_legs': 10}}, {'case': 'range_max_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 12.0, 'turbulence_power': 1.95}, 'mean_return': -255.44500657904572, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 359.2, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 0, 'not_centered': 10, 'not_both_legs': 10}}, {'case': 'range_max_gravity', 'env_kwargs': {'enable_wind': True, 'gravity': -11.95, 'wind_power': 14.0, 'turbulence_power': 1.2}, 'mean_return': -248.16802961545764, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 303.8, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 0, 'not_centered': 10, 'not_both_legs': 10}}]}",D:\GitFork\LunarLander\logs\results\baseline\20260101-043205_ppo_LunarLander-v3_baseline_seed0\episodes.jsonl,2
baseline,0,75000,98304,mid,"{'episodes_per_case': 10, 'num_cases': 10, 'mean_return_over_cases': -245.7464700189916, 'mean_strict_success_over_cases': 0.0, 'mean_soft_success_over_cases': 0.0, 'mean_length_over_cases': 379.87, 'cases': [{'case': 'trainlike_1', 'env_kwargs': {'enable_wind': True, 'gravity': -10.0, 'wind_power': 10.0, 'turbulence_power': 0.6}, 'mean_return': -234.57539374253048, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 363.2, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 0, 'not_centered': 10, 'not_both_legs': 10}}, {'case': 'trainlike_2', 'env_kwargs': {'enable_wind': True, 'gravity': -11.0, 'wind_power': 16.0, 'turbulence_power': 1.2}, 'mean_return': -237.52670928362642, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 301.3, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 0, 'not_centered': 10, 'not_both_legs': 10}}, {'case': 'trainlike_3', 'env_kwargs': {'enable_wind': True, 'gravity': -9.7, 'wind_power': 12.0, 'turbulence_power': 1.0}, 'mean_return': -240.76293520489125, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 400.7, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 1, 'not_centered': 10, 'not_both_legs': 10}}, {'case': 'trainlike_4', 'env_kwargs': {'enable_wind': True, 'gravity': -11.3, 'wind_power': 9.0, 'turbulence_power': 0.5}, 'mean_return': -249.8049615833297, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 376.5, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 0, 'not_centered': 10, 'not_both_legs': 10}}, {'case': 'combo_high_wind_low_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 18.0, 'turbulence_power': 0.1}, 'mean_return': -257.28923135822697, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 292.8, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 0, 'not_centered': 10, 'not_both_legs': 10}}, {'case': 'combo_low_wind_high_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 2.0, 'turbulence_power': 1.8}, 'mean_return': -217.23012393544778, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 448.2, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 1, 'not_centered': 10, 'not_both_legs': 10}}, {'case': 'combo_mid_wind_extreme_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.0, 'wind_power': 10.0, 'turbulence_power': 2.0}, 'mean_return': -232.77457901276648, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 387.5, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 0, 'not_centered': 10, 'not_both_legs': 10}}, {'case': 'range_max_wind', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 19.95, 'turbulence_power': 1.0}, 'mean_return': -270.33794603923013, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 368.0, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 0, 'not_centered': 10, 'not_both_legs': 10}}, {'case': 'range_max_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 12.0, 'turbulence_power': 1.95}, 'mean_return': -240.07259820698528, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 449.6, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 1, 'not_centered': 10, 'not_both_legs': 10}}, {'case': 'range_max_gravity', 'env_kwargs': {'enable_wind': True, 'gravity': -11.95, 'wind_power': 14.0, 'turbulence_power': 1.2}, 'mean_return': -277.09022182288174, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 410.9, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 0, 'not_centered': 10, 'not_both_legs': 10}}]}",D:\GitFork\LunarLander\logs\results\baseline\20260101-043205_ppo_LunarLander-v3_baseline_seed0\episodes.jsonl,3
baseline,0,100000,131072,mid,"{'episodes_per_case': 10, 'num_cases': 10, 'mean_return_over_cases': -254.7996506872384, 'mean_strict_success_over_cases': 0.0, 'mean_soft_success_over_cases': 0.0, 'mean_length_over_cases': 811.6899999999999, 'cases': [{'case': 'trainlike_1', 'env_kwargs': {'enable_wind': True, 'gravity': -10.0, 'wind_power': 10.0, 'turbulence_power': 0.6}, 'mean_return': -249.48609930258317, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 775.3, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 6, 'not_centered': 7, 'not_both_legs': 10}}, {'case': 'trainlike_2', 'env_kwargs': {'enable_wind': True, 'gravity': -11.0, 'wind_power': 16.0, 'turbulence_power': 1.2}, 'mean_return': -256.9616409056638, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 863.3, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 8, 'not_centered': 9, 'not_both_legs': 10}}, {'case': 'trainlike_3', 'env_kwargs': {'enable_wind': True, 'gravity': -9.7, 'wind_power': 12.0, 'turbulence_power': 1.0}, 'mean_return': -259.59857440302295, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 815.3, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 7, 'not_centered': 9, 'not_both_legs': 10}}, {'case': 'trainlike_4', 'env_kwargs': {'enable_wind': True, 'gravity': -11.3, 'wind_power': 9.0, 'turbulence_power': 0.5}, 'mean_return': -262.39961841535404, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 860.0, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 7, 'not_centered': 7, 'not_both_legs': 10}}, {'case': 'combo_high_wind_low_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 18.0, 'turbulence_power': 0.1}, 'mean_return': -259.6946565552586, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 678.4, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 6, 'not_centered': 8, 'not_both_legs': 10}}, {'case': 'combo_low_wind_high_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 2.0, 'turbulence_power': 1.8}, 'mean_return': -242.62400873749283, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 852.4, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 7, 'not_centered': 7, 'not_both_legs': 10}}, {'case': 'combo_mid_wind_extreme_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.0, 'wind_power': 10.0, 'turbulence_power': 2.0}, 'mean_return': -234.40056804872583, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 764.0, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 6, 'not_centered': 7, 'not_both_legs': 10}}, {'case': 'range_max_wind', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 19.95, 'turbulence_power': 1.0}, 'mean_return': -287.52248699036755, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 822.4, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 7, 'not_centered': 7, 'not_both_legs': 10}}, {'case': 'range_max_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 12.0, 'turbulence_power': 1.95}, 'mean_return': -237.0176706705068, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 842.4, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 8, 'not_centered': 7, 'not_both_legs': 10}}, {'case': 'range_max_gravity', 'env_kwargs': {'enable_wind': True, 'gravity': -11.95, 'wind_power': 14.0, 'turbulence_power': 1.2}, 'mean_return': -258.2911828434086, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 843.4, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 8, 'not_centered': 8, 'not_both_legs': 10}}]}",D:\GitFork\LunarLander\logs\results\baseline\20260101-043205_ppo_LunarLander-v3_baseline_seed0\episodes.jsonl,4
baseline,0,125000,163840,mid,"{'episodes_per_case': 10, 'num_cases': 10, 'mean_return_over_cases': -172.53690315636803, 'mean_strict_success_over_cases': 0.0, 'mean_soft_success_over_cases': 0.0, 'mean_length_over_cases': 918.99, 'cases': [{'case': 'trainlike_1', 'env_kwargs': {'enable_wind': True, 'gravity': -10.0, 'wind_power': 10.0, 'turbulence_power': 0.6}, 'mean_return': -169.87398139385186, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 977.8, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 9, 'not_centered': 5, 'not_both_legs': 10}}, {'case': 'trainlike_2', 'env_kwargs': {'enable_wind': True, 'gravity': -11.0, 'wind_power': 16.0, 'turbulence_power': 1.2}, 'mean_return': -171.01763375748624, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 917.7, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 9, 'not_centered': 6, 'not_both_legs': 10}}, {'case': 'trainlike_3', 'env_kwargs': {'enable_wind': True, 'gravity': -9.7, 'wind_power': 12.0, 'turbulence_power': 1.0}, 'mean_return': -159.47054444468668, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 952.7, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 9, 'not_centered': 3, 'not_both_legs': 10}}, {'case': 'trainlike_4', 'env_kwargs': {'enable_wind': True, 'gravity': -11.3, 'wind_power': 9.0, 'turbulence_power': 0.5}, 'mean_return': -164.3421054882514, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 1000.0, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 10, 'not_centered': 4, 'not_both_legs': 10}}, {'case': 'combo_high_wind_low_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 18.0, 'turbulence_power': 0.1}, 'mean_return': -200.00650457641459, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 822.0, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 8, 'not_centered': 6, 'not_both_legs': 10}}, {'case': 'combo_low_wind_high_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 2.0, 'turbulence_power': 1.8}, 'mean_return': -134.8121770475249, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 1000.0, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 10, 'not_centered': 4, 'not_both_legs': 10}}, {'case': 'combo_mid_wind_extreme_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.0, 'wind_power': 10.0, 'turbulence_power': 2.0}, 'mean_return': -145.51828773265152, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 850.4, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 8, 'not_centered': 4, 'not_both_legs': 10}}, {'case': 'range_max_wind', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 19.95, 'turbulence_power': 1.0}, 'mean_return': -217.45940401043626, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 878.5, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 8, 'not_centered': 7, 'not_both_legs': 10}}, {'case': 'range_max_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 12.0, 'turbulence_power': 1.95}, 'mean_return': -170.01710245269607, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 878.0, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 8, 'not_centered': 7, 'not_both_legs': 10}}, {'case': 'range_max_gravity', 'env_kwargs': {'enable_wind': True, 'gravity': -11.95, 'wind_power': 14.0, 'turbulence_power': 1.2}, 'mean_return': -192.85129065968067, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 912.8, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 9, 'not_centered': 4, 'not_both_legs': 10}}]}",D:\GitFork\LunarLander\logs\results\baseline\20260101-043205_ppo_LunarLander-v3_baseline_seed0\episodes.jsonl,5
baseline,0,150000,196608,mid,"{'episodes_per_case': 10, 'num_cases': 10, 'mean_return_over_cases': -134.7519849696949, 'mean_strict_success_over_cases': 0.01, 'mean_soft_success_over_cases': 0.02, 'mean_length_over_cases': 957.53, 'cases': [{'case': 'trainlike_1', 'env_kwargs': {'enable_wind': True, 'gravity': -10.0, 'wind_power': 10.0, 'turbulence_power': 0.6}, 'mean_return': -118.08916434757093, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 1000.0, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 10, 'not_centered': 5, 'not_both_legs': 10}}, {'case': 'trainlike_2', 'env_kwargs': {'enable_wind': True, 'gravity': -11.0, 'wind_power': 16.0, 'turbulence_power': 1.2}, 'mean_return': -139.95667531882063, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 1000.0, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 10, 'not_centered': 1, 'not_both_legs': 10}}, {'case': 'trainlike_3', 'env_kwargs': {'enable_wind': True, 'gravity': -9.7, 'wind_power': 12.0, 'turbulence_power': 1.0}, 'mean_return': -123.25532474725769, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 1000.0, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 10, 'not_centered': 5, 'not_both_legs': 10}}, {'case': 'trainlike_4', 'env_kwargs': {'enable_wind': True, 'gravity': -11.3, 'wind_power': 9.0, 'turbulence_power': 0.5}, 'mean_return': -128.67050920123583, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 1000.0, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 10, 'not_centered': 5, 'not_both_legs': 10}}, {'case': 'combo_high_wind_low_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 18.0, 'turbulence_power': 0.1}, 'mean_return': -163.97251657959424, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 825.2, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 8, 'not_centered': 9, 'not_both_legs': 10}}, {'case': 'combo_low_wind_high_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 2.0, 'turbulence_power': 1.8}, 'mean_return': -87.13177140353619, 'strict_success_rate': 0.1, 'soft_success_rate': 0.1, 'mean_length': 920.0, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 9, 'not_centered': 3, 'not_both_legs': 9}}, {'case': 'combo_mid_wind_extreme_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.0, 'wind_power': 10.0, 'turbulence_power': 2.0}, 'mean_return': -107.34531728026414, 'strict_success_rate': 0.0, 'soft_success_rate': 0.1, 'mean_length': 919.8, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 9, 'not_centered': 3, 'not_both_legs': 10}}, {'case': 'range_max_wind', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 19.95, 'turbulence_power': 1.0}, 'mean_return': -178.9895612221306, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 910.3, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 9, 'not_centered': 6, 'not_both_legs': 10}}, {'case': 'range_max_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 12.0, 'turbulence_power': 1.95}, 'mean_return': -136.64801760855988, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 1000.0, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 10, 'not_centered': 7, 'not_both_legs': 9}}, {'case': 'range_max_gravity', 'env_kwargs': {'enable_wind': True, 'gravity': -11.95, 'wind_power': 14.0, 'turbulence_power': 1.2}, 'mean_return': -163.46099198797893, 'strict_success_rate': 0.0, 'soft_success_rate': 0.0, 'mean_length': 1000.0, 'episodes_used': 10, 'rendered': False, 'debugging': {'truncated': 10, 'not_centered': 6, 'not_both_legs': 10}}]}",D:\GitFork\LunarLander\logs\results\baseline\20260101-043205_ppo_LunarLander-v3_baseline_seed0\episodes.jsonl,6
