curriculum,run_seed,trained_steps,actual_timesteps,checkpoint_kind,suite,source_file,checkpoint_idx
baseline,0,25000,32768,mid,"{'episodes_per_case': 10, 'num_cases': 10, 'mean_return_over_cases': -387.5123543978893, 'mean_success_over_cases': 0.97, 'mean_length_over_cases': 249.45, 'cases': [{'case': 'trainlike_1', 'env_kwargs': {'enable_wind': True, 'gravity': -10.0, 'wind_power': 10.0, 'turbulence_power': 0.6}, 'mean_return': -432.43298851745203, 'success_rate': 1.0, 'mean_length': 266.8, 'episodes_used': 10, 'rendered': False}, {'case': 'trainlike_2', 'env_kwargs': {'enable_wind': True, 'gravity': -11.0, 'wind_power': 16.0, 'turbulence_power': 1.2}, 'mean_return': -340.855256546702, 'success_rate': 0.9, 'mean_length': 224.9, 'episodes_used': 10, 'rendered': False}, {'case': 'trainlike_3', 'env_kwargs': {'enable_wind': True, 'gravity': -9.7, 'wind_power': 12.0, 'turbulence_power': 1.0}, 'mean_return': -338.3685953393113, 'success_rate': 0.9, 'mean_length': 212.3, 'episodes_used': 10, 'rendered': False}, {'case': 'trainlike_4', 'env_kwargs': {'enable_wind': True, 'gravity': -11.3, 'wind_power': 9.0, 'turbulence_power': 0.5}, 'mean_return': -348.11912111930434, 'success_rate': 1.0, 'mean_length': 224.4, 'episodes_used': 10, 'rendered': False}, {'case': 'combo_high_wind_low_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 18.0, 'turbulence_power': 0.1}, 'mean_return': -421.716316370829, 'success_rate': 1.0, 'mean_length': 239.5, 'episodes_used': 10, 'rendered': False}, {'case': 'combo_low_wind_high_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 2.0, 'turbulence_power': 1.8}, 'mean_return': -413.2876152793848, 'success_rate': 1.0, 'mean_length': 294.2, 'episodes_used': 10, 'rendered': False}, {'case': 'combo_mid_wind_extreme_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.0, 'wind_power': 10.0, 'turbulence_power': 2.0}, 'mean_return': -381.2274711295264, 'success_rate': 0.9, 'mean_length': 259.8, 'episodes_used': 10, 'rendered': False}, {'case': 'range_max_wind', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 19.95, 'turbulence_power': 1.0}, 'mean_return': -480.2992697923211, 'success_rate': 1.0, 'mean_length': 265.1, 'episodes_used': 10, 'rendered': False}, {'case': 'range_max_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 12.0, 'turbulence_power': 1.95}, 'mean_return': -357.9381140389538, 'success_rate': 1.0, 'mean_length': 260.0, 'episodes_used': 10, 'rendered': False}, {'case': 'range_max_gravity', 'env_kwargs': {'enable_wind': True, 'gravity': -11.95, 'wind_power': 14.0, 'turbulence_power': 1.2}, 'mean_return': -360.87879584510813, 'success_rate': 1.0, 'mean_length': 247.5, 'episodes_used': 10, 'rendered': False}]}",D:\GitFork\LunarLander\logs\results\baseline\20251230-064852_ppo_LunarLander-v3_baseline_seed0\episodes.jsonl,1
baseline,0,50000,65536,mid,"{'episodes_per_case': 10, 'num_cases': 10, 'mean_return_over_cases': -240.08007675350322, 'mean_success_over_cases': 0.97, 'mean_length_over_cases': 279.87, 'cases': [{'case': 'trainlike_1', 'env_kwargs': {'enable_wind': True, 'gravity': -10.0, 'wind_power': 10.0, 'turbulence_power': 0.6}, 'mean_return': -225.54905416868277, 'success_rate': 0.9, 'mean_length': 296.1, 'episodes_used': 10, 'rendered': False}, {'case': 'trainlike_2', 'env_kwargs': {'enable_wind': True, 'gravity': -11.0, 'wind_power': 16.0, 'turbulence_power': 1.2}, 'mean_return': -224.87700302604352, 'success_rate': 0.9, 'mean_length': 236.8, 'episodes_used': 10, 'rendered': False}, {'case': 'trainlike_3', 'env_kwargs': {'enable_wind': True, 'gravity': -9.7, 'wind_power': 12.0, 'turbulence_power': 1.0}, 'mean_return': -219.1599990793853, 'success_rate': 1.0, 'mean_length': 232.3, 'episodes_used': 10, 'rendered': False}, {'case': 'trainlike_4', 'env_kwargs': {'enable_wind': True, 'gravity': -11.3, 'wind_power': 9.0, 'turbulence_power': 0.5}, 'mean_return': -233.09685298466792, 'success_rate': 1.0, 'mean_length': 267.1, 'episodes_used': 10, 'rendered': False}, {'case': 'combo_high_wind_low_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 18.0, 'turbulence_power': 0.1}, 'mean_return': -275.3950814840558, 'success_rate': 1.0, 'mean_length': 286.4, 'episodes_used': 10, 'rendered': False}, {'case': 'combo_low_wind_high_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 2.0, 'turbulence_power': 1.8}, 'mean_return': -228.8363815712073, 'success_rate': 0.9, 'mean_length': 366.9, 'episodes_used': 10, 'rendered': False}, {'case': 'combo_mid_wind_extreme_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.0, 'wind_power': 10.0, 'turbulence_power': 2.0}, 'mean_return': -248.095489825141, 'success_rate': 1.0, 'mean_length': 317.0, 'episodes_used': 10, 'rendered': False}, {'case': 'range_max_wind', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 19.95, 'turbulence_power': 1.0}, 'mean_return': -268.54695796748274, 'success_rate': 1.0, 'mean_length': 272.7, 'episodes_used': 10, 'rendered': False}, {'case': 'range_max_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 12.0, 'turbulence_power': 1.95}, 'mean_return': -234.5826046131784, 'success_rate': 1.0, 'mean_length': 261.7, 'episodes_used': 10, 'rendered': False}, {'case': 'range_max_gravity', 'env_kwargs': {'enable_wind': True, 'gravity': -11.95, 'wind_power': 14.0, 'turbulence_power': 1.2}, 'mean_return': -242.66134281518754, 'success_rate': 1.0, 'mean_length': 261.7, 'episodes_used': 10, 'rendered': False}]}",D:\GitFork\LunarLander\logs\results\baseline\20251230-064852_ppo_LunarLander-v3_baseline_seed0\episodes.jsonl,2
baseline,0,75000,98304,mid,"{'episodes_per_case': 10, 'num_cases': 10, 'mean_return_over_cases': -231.90583048593618, 'mean_success_over_cases': 0.9400000000000001, 'mean_length_over_cases': 341.71, 'cases': [{'case': 'trainlike_1', 'env_kwargs': {'enable_wind': True, 'gravity': -10.0, 'wind_power': 10.0, 'turbulence_power': 0.6}, 'mean_return': -218.5233292021556, 'success_rate': 1.0, 'mean_length': 326.5, 'episodes_used': 10, 'rendered': False}, {'case': 'trainlike_2', 'env_kwargs': {'enable_wind': True, 'gravity': -11.0, 'wind_power': 16.0, 'turbulence_power': 1.2}, 'mean_return': -223.78966589147458, 'success_rate': 1.0, 'mean_length': 289.4, 'episodes_used': 10, 'rendered': False}, {'case': 'trainlike_3', 'env_kwargs': {'enable_wind': True, 'gravity': -9.7, 'wind_power': 12.0, 'turbulence_power': 1.0}, 'mean_return': -214.8160132808727, 'success_rate': 0.9, 'mean_length': 266.9, 'episodes_used': 10, 'rendered': False}, {'case': 'trainlike_4', 'env_kwargs': {'enable_wind': True, 'gravity': -11.3, 'wind_power': 9.0, 'turbulence_power': 0.5}, 'mean_return': -225.02110872936464, 'success_rate': 0.9, 'mean_length': 304.6, 'episodes_used': 10, 'rendered': False}, {'case': 'combo_high_wind_low_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 18.0, 'turbulence_power': 0.1}, 'mean_return': -254.96638816435006, 'success_rate': 1.0, 'mean_length': 302.1, 'episodes_used': 10, 'rendered': False}, {'case': 'combo_low_wind_high_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 2.0, 'turbulence_power': 1.8}, 'mean_return': -230.90550196502008, 'success_rate': 0.9, 'mean_length': 465.4, 'episodes_used': 10, 'rendered': False}, {'case': 'combo_mid_wind_extreme_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.0, 'wind_power': 10.0, 'turbulence_power': 2.0}, 'mean_return': -236.69291365508397, 'success_rate': 0.9, 'mean_length': 411.2, 'episodes_used': 10, 'rendered': False}, {'case': 'range_max_wind', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 19.95, 'turbulence_power': 1.0}, 'mean_return': -245.18371770254743, 'success_rate': 0.9, 'mean_length': 344.4, 'episodes_used': 10, 'rendered': False}, {'case': 'range_max_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 12.0, 'turbulence_power': 1.95}, 'mean_return': -222.83016497879288, 'success_rate': 0.9, 'mean_length': 390.0, 'episodes_used': 10, 'rendered': False}, {'case': 'range_max_gravity', 'env_kwargs': {'enable_wind': True, 'gravity': -11.95, 'wind_power': 14.0, 'turbulence_power': 1.2}, 'mean_return': -246.3295012896997, 'success_rate': 1.0, 'mean_length': 316.6, 'episodes_used': 10, 'rendered': False}]}",D:\GitFork\LunarLander\logs\results\baseline\20251230-064852_ppo_LunarLander-v3_baseline_seed0\episodes.jsonl,3
baseline,0,100000,131072,mid,"{'episodes_per_case': 10, 'num_cases': 10, 'mean_return_over_cases': -266.6638032558124, 'mean_success_over_cases': 0.26, 'mean_length_over_cases': 811.12, 'cases': [{'case': 'trainlike_1', 'env_kwargs': {'enable_wind': True, 'gravity': -10.0, 'wind_power': 10.0, 'turbulence_power': 0.6}, 'mean_return': -242.75905875452972, 'success_rate': 0.3, 'mean_length': 770.2, 'episodes_used': 10, 'rendered': False}, {'case': 'trainlike_2', 'env_kwargs': {'enable_wind': True, 'gravity': -11.0, 'wind_power': 16.0, 'turbulence_power': 1.2}, 'mean_return': -260.9934283387118, 'success_rate': 0.3, 'mean_length': 696.1, 'episodes_used': 10, 'rendered': False}, {'case': 'trainlike_3', 'env_kwargs': {'enable_wind': True, 'gravity': -9.7, 'wind_power': 12.0, 'turbulence_power': 1.0}, 'mean_return': -246.60931465216854, 'success_rate': 0.3, 'mean_length': 692.1, 'episodes_used': 10, 'rendered': False}, {'case': 'trainlike_4', 'env_kwargs': {'enable_wind': True, 'gravity': -11.3, 'wind_power': 9.0, 'turbulence_power': 0.5}, 'mean_return': -264.9600084225996, 'success_rate': 0.2, 'mean_length': 872.2, 'episodes_used': 10, 'rendered': False}, {'case': 'combo_high_wind_low_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 18.0, 'turbulence_power': 0.1}, 'mean_return': -298.323689245095, 'success_rate': 0.4, 'mean_length': 663.1, 'episodes_used': 10, 'rendered': False}, {'case': 'combo_low_wind_high_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 2.0, 'turbulence_power': 1.8}, 'mean_return': -242.14083236264415, 'success_rate': 0.2, 'mean_length': 954.6, 'episodes_used': 10, 'rendered': False}, {'case': 'combo_mid_wind_extreme_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.0, 'wind_power': 10.0, 'turbulence_power': 2.0}, 'mean_return': -260.65840033385905, 'success_rate': 0.2, 'mean_length': 896.1, 'episodes_used': 10, 'rendered': False}, {'case': 'range_max_wind', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 19.95, 'turbulence_power': 1.0}, 'mean_return': -292.85367710417194, 'success_rate': 0.5, 'mean_length': 649.3, 'episodes_used': 10, 'rendered': False}, {'case': 'range_max_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 12.0, 'turbulence_power': 1.95}, 'mean_return': -256.28482972161726, 'success_rate': 0.1, 'mean_length': 947.1, 'episodes_used': 10, 'rendered': False}, {'case': 'range_max_gravity', 'env_kwargs': {'enable_wind': True, 'gravity': -11.95, 'wind_power': 14.0, 'turbulence_power': 1.2}, 'mean_return': -301.0547936227268, 'success_rate': 0.1, 'mean_length': 970.4, 'episodes_used': 10, 'rendered': False}]}",D:\GitFork\LunarLander\logs\results\baseline\20251230-064852_ppo_LunarLander-v3_baseline_seed0\episodes.jsonl,4
baseline,0,125000,163840,mid,"{'episodes_per_case': 10, 'num_cases': 10, 'mean_return_over_cases': -190.40987674635363, 'mean_success_over_cases': 0.11000000000000001, 'mean_length_over_cases': 919.8299999999999, 'cases': [{'case': 'trainlike_1', 'env_kwargs': {'enable_wind': True, 'gravity': -10.0, 'wind_power': 10.0, 'turbulence_power': 0.6}, 'mean_return': -181.15536162081406, 'success_rate': 0.1, 'mean_length': 919.7, 'episodes_used': 10, 'rendered': False}, {'case': 'trainlike_2', 'env_kwargs': {'enable_wind': True, 'gravity': -11.0, 'wind_power': 16.0, 'turbulence_power': 1.2}, 'mean_return': -216.169892217248, 'success_rate': 0.1, 'mean_length': 921.4, 'episodes_used': 10, 'rendered': False}, {'case': 'trainlike_3', 'env_kwargs': {'enable_wind': True, 'gravity': -9.7, 'wind_power': 12.0, 'turbulence_power': 1.0}, 'mean_return': -181.12624256821874, 'success_rate': 0.2, 'mean_length': 898.5, 'episodes_used': 10, 'rendered': False}, {'case': 'trainlike_4', 'env_kwargs': {'enable_wind': True, 'gravity': -11.3, 'wind_power': 9.0, 'turbulence_power': 0.5}, 'mean_return': -172.29894865950672, 'success_rate': 0.1, 'mean_length': 956.7, 'episodes_used': 10, 'rendered': False}, {'case': 'combo_high_wind_low_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 18.0, 'turbulence_power': 0.1}, 'mean_return': -231.22104721390133, 'success_rate': 0.3, 'mean_length': 758.3, 'episodes_used': 10, 'rendered': False}, {'case': 'combo_low_wind_high_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 2.0, 'turbulence_power': 1.8}, 'mean_return': -139.60220217489115, 'success_rate': 0.0, 'mean_length': 1000.0, 'episodes_used': 10, 'rendered': False}, {'case': 'combo_mid_wind_extreme_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.0, 'wind_power': 10.0, 'turbulence_power': 2.0}, 'mean_return': -171.5720854106612, 'success_rate': 0.0, 'mean_length': 1000.0, 'episodes_used': 10, 'rendered': False}, {'case': 'range_max_wind', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 19.95, 'turbulence_power': 1.0}, 'mean_return': -244.21247038658984, 'success_rate': 0.2, 'mean_length': 828.1, 'episodes_used': 10, 'rendered': False}, {'case': 'range_max_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 12.0, 'turbulence_power': 1.95}, 'mean_return': -163.9836932242397, 'success_rate': 0.1, 'mean_length': 915.6, 'episodes_used': 10, 'rendered': False}, {'case': 'range_max_gravity', 'env_kwargs': {'enable_wind': True, 'gravity': -11.95, 'wind_power': 14.0, 'turbulence_power': 1.2}, 'mean_return': -202.75682398746557, 'success_rate': 0.0, 'mean_length': 1000.0, 'episodes_used': 10, 'rendered': False}]}",D:\GitFork\LunarLander\logs\results\baseline\20251230-064852_ppo_LunarLander-v3_baseline_seed0\episodes.jsonl,5
baseline,0,150000,196608,mid,"{'episodes_per_case': 10, 'num_cases': 10, 'mean_return_over_cases': -150.76561330886676, 'mean_success_over_cases': 0.06000000000000001, 'mean_length_over_cases': 954.64, 'cases': [{'case': 'trainlike_1', 'env_kwargs': {'enable_wind': True, 'gravity': -10.0, 'wind_power': 10.0, 'turbulence_power': 0.6}, 'mean_return': -127.31146576881989, 'success_rate': 0.0, 'mean_length': 1000.0, 'episodes_used': 10, 'rendered': False}, {'case': 'trainlike_2', 'env_kwargs': {'enable_wind': True, 'gravity': -11.0, 'wind_power': 16.0, 'turbulence_power': 1.2}, 'mean_return': -173.34700711317709, 'success_rate': 0.1, 'mean_length': 970.3, 'episodes_used': 10, 'rendered': False}, {'case': 'trainlike_3', 'env_kwargs': {'enable_wind': True, 'gravity': -9.7, 'wind_power': 12.0, 'turbulence_power': 1.0}, 'mean_return': -134.96872339650582, 'success_rate': 0.0, 'mean_length': 1000.0, 'episodes_used': 10, 'rendered': False}, {'case': 'trainlike_4', 'env_kwargs': {'enable_wind': True, 'gravity': -11.3, 'wind_power': 9.0, 'turbulence_power': 0.5}, 'mean_return': -142.60419999048753, 'success_rate': 0.0, 'mean_length': 1000.0, 'episodes_used': 10, 'rendered': False}, {'case': 'combo_high_wind_low_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 18.0, 'turbulence_power': 0.1}, 'mean_return': -178.8600644936232, 'success_rate': 0.1, 'mean_length': 914.9, 'episodes_used': 10, 'rendered': False}, {'case': 'combo_low_wind_high_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 2.0, 'turbulence_power': 1.8}, 'mean_return': -106.2495085206945, 'success_rate': 0.0, 'mean_length': 1000.0, 'episodes_used': 10, 'rendered': False}, {'case': 'combo_mid_wind_extreme_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.0, 'wind_power': 10.0, 'turbulence_power': 2.0}, 'mean_return': -142.12455810848687, 'success_rate': 0.0, 'mean_length': 1000.0, 'episodes_used': 10, 'rendered': False}, {'case': 'range_max_wind', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 19.95, 'turbulence_power': 1.0}, 'mean_return': -203.60292473204464, 'success_rate': 0.2, 'mean_length': 830.8, 'episodes_used': 10, 'rendered': False}, {'case': 'range_max_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 12.0, 'turbulence_power': 1.95}, 'mean_return': -141.90697486378923, 'success_rate': 0.1, 'mean_length': 913.8, 'episodes_used': 10, 'rendered': False}, {'case': 'range_max_gravity', 'env_kwargs': {'enable_wind': True, 'gravity': -11.95, 'wind_power': 14.0, 'turbulence_power': 1.2}, 'mean_return': -156.68070610103896, 'success_rate': 0.1, 'mean_length': 916.6, 'episodes_used': 10, 'rendered': False}]}",D:\GitFork\LunarLander\logs\results\baseline\20251230-064852_ppo_LunarLander-v3_baseline_seed0\episodes.jsonl,6
baseline,0,175000,229376,mid,"{'episodes_per_case': 10, 'num_cases': 10, 'mean_return_over_cases': -110.935053828284, 'mean_success_over_cases': 0.04, 'mean_length_over_cases': 973.8700000000001, 'cases': [{'case': 'trainlike_1', 'env_kwargs': {'enable_wind': True, 'gravity': -10.0, 'wind_power': 10.0, 'turbulence_power': 0.6}, 'mean_return': -91.0400143296807, 'success_rate': 0.0, 'mean_length': 1000.0, 'episodes_used': 10, 'rendered': False}, {'case': 'trainlike_2', 'env_kwargs': {'enable_wind': True, 'gravity': -11.0, 'wind_power': 16.0, 'turbulence_power': 1.2}, 'mean_return': -131.07211297807515, 'success_rate': 0.0, 'mean_length': 1000.0, 'episodes_used': 10, 'rendered': False}, {'case': 'trainlike_3', 'env_kwargs': {'enable_wind': True, 'gravity': -9.7, 'wind_power': 12.0, 'turbulence_power': 1.0}, 'mean_return': -99.38923291465035, 'success_rate': 0.0, 'mean_length': 1000.0, 'episodes_used': 10, 'rendered': False}, {'case': 'trainlike_4', 'env_kwargs': {'enable_wind': True, 'gravity': -11.3, 'wind_power': 9.0, 'turbulence_power': 0.5}, 'mean_return': -102.21405927626911, 'success_rate': 0.0, 'mean_length': 1000.0, 'episodes_used': 10, 'rendered': False}, {'case': 'combo_high_wind_low_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 18.0, 'turbulence_power': 0.1}, 'mean_return': -139.87059482940714, 'success_rate': 0.0, 'mean_length': 1000.0, 'episodes_used': 10, 'rendered': False}, {'case': 'combo_low_wind_high_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 2.0, 'turbulence_power': 1.8}, 'mean_return': -73.30496530226591, 'success_rate': 0.0, 'mean_length': 1000.0, 'episodes_used': 10, 'rendered': False}, {'case': 'combo_mid_wind_extreme_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.0, 'wind_power': 10.0, 'turbulence_power': 2.0}, 'mean_return': -100.29401646273145, 'success_rate': 0.0, 'mean_length': 1000.0, 'episodes_used': 10, 'rendered': False}, {'case': 'range_max_wind', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 19.95, 'turbulence_power': 1.0}, 'mean_return': -155.5427832290399, 'success_rate': 0.0, 'mean_length': 1000.0, 'episodes_used': 10, 'rendered': False}, {'case': 'range_max_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 12.0, 'turbulence_power': 1.95}, 'mean_return': -92.7611153667669, 'success_rate': 0.3, 'mean_length': 824.3, 'episodes_used': 10, 'rendered': False}, {'case': 'range_max_gravity', 'env_kwargs': {'enable_wind': True, 'gravity': -11.95, 'wind_power': 14.0, 'turbulence_power': 1.2}, 'mean_return': -123.86164359395335, 'success_rate': 0.1, 'mean_length': 914.4, 'episodes_used': 10, 'rendered': False}]}",D:\GitFork\LunarLander\logs\results\baseline\20251230-064852_ppo_LunarLander-v3_baseline_seed0\episodes.jsonl,7
baseline,0,200000,262144,mid,"{'episodes_per_case': 10, 'num_cases': 10, 'mean_return_over_cases': -66.4092783871056, 'mean_success_over_cases': 0.08, 'mean_length_over_cases': 948.28, 'cases': [{'case': 'trainlike_1', 'env_kwargs': {'enable_wind': True, 'gravity': -10.0, 'wind_power': 10.0, 'turbulence_power': 0.6}, 'mean_return': -50.2055532858918, 'success_rate': 0.0, 'mean_length': 1000.0, 'episodes_used': 10, 'rendered': False}, {'case': 'trainlike_2', 'env_kwargs': {'enable_wind': True, 'gravity': -11.0, 'wind_power': 16.0, 'turbulence_power': 1.2}, 'mean_return': -97.88253343454934, 'success_rate': 0.0, 'mean_length': 1000.0, 'episodes_used': 10, 'rendered': False}, {'case': 'trainlike_3', 'env_kwargs': {'enable_wind': True, 'gravity': -9.7, 'wind_power': 12.0, 'turbulence_power': 1.0}, 'mean_return': -65.05107156649974, 'success_rate': 0.0, 'mean_length': 1000.0, 'episodes_used': 10, 'rendered': False}, {'case': 'trainlike_4', 'env_kwargs': {'enable_wind': True, 'gravity': -11.3, 'wind_power': 9.0, 'turbulence_power': 0.5}, 'mean_return': -66.92499648711528, 'success_rate': 0.0, 'mean_length': 1000.0, 'episodes_used': 10, 'rendered': False}, {'case': 'combo_high_wind_low_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 18.0, 'turbulence_power': 0.1}, 'mean_return': -114.8732214704607, 'success_rate': 0.0, 'mean_length': 1000.0, 'episodes_used': 10, 'rendered': False}, {'case': 'combo_low_wind_high_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 2.0, 'turbulence_power': 1.8}, 'mean_return': -35.398327778768724, 'success_rate': 0.0, 'mean_length': 1000.0, 'episodes_used': 10, 'rendered': False}, {'case': 'combo_mid_wind_extreme_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.0, 'wind_power': 10.0, 'turbulence_power': 2.0}, 'mean_return': -27.69154417516838, 'success_rate': 0.1, 'mean_length': 960.3, 'episodes_used': 10, 'rendered': False}, {'case': 'range_max_wind', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 19.95, 'turbulence_power': 1.0}, 'mean_return': -136.4283206722408, 'success_rate': 0.0, 'mean_length': 1000.0, 'episodes_used': 10, 'rendered': False}, {'case': 'range_max_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 12.0, 'turbulence_power': 1.95}, 'mean_return': 21.177576516661794, 'success_rate': 0.5, 'mean_length': 689.2, 'episodes_used': 10, 'rendered': False}, {'case': 'range_max_gravity', 'env_kwargs': {'enable_wind': True, 'gravity': -11.95, 'wind_power': 14.0, 'turbulence_power': 1.2}, 'mean_return': -90.81479151702297, 'success_rate': 0.2, 'mean_length': 833.3, 'episodes_used': 10, 'rendered': False}]}",D:\GitFork\LunarLander\logs\results\baseline\20251230-064852_ppo_LunarLander-v3_baseline_seed0\episodes.jsonl,8
baseline,0,225000,294912,mid,"{'episodes_per_case': 10, 'num_cases': 10, 'mean_return_over_cases': -74.40973852496342, 'mean_success_over_cases': 0.06, 'mean_length_over_cases': 965.71, 'cases': [{'case': 'trainlike_1', 'env_kwargs': {'enable_wind': True, 'gravity': -10.0, 'wind_power': 10.0, 'turbulence_power': 0.6}, 'mean_return': -50.2696769379696, 'success_rate': 0.0, 'mean_length': 1000.0, 'episodes_used': 10, 'rendered': False}, {'case': 'trainlike_2', 'env_kwargs': {'enable_wind': True, 'gravity': -11.0, 'wind_power': 16.0, 'turbulence_power': 1.2}, 'mean_return': -108.85162679252099, 'success_rate': 0.1, 'mean_length': 972.8, 'episodes_used': 10, 'rendered': False}, {'case': 'trainlike_3', 'env_kwargs': {'enable_wind': True, 'gravity': -9.7, 'wind_power': 12.0, 'turbulence_power': 1.0}, 'mean_return': -64.31122814218834, 'success_rate': 0.0, 'mean_length': 1000.0, 'episodes_used': 10, 'rendered': False}, {'case': 'trainlike_4', 'env_kwargs': {'enable_wind': True, 'gravity': -11.3, 'wind_power': 9.0, 'turbulence_power': 0.5}, 'mean_return': -69.46777504750935, 'success_rate': 0.0, 'mean_length': 1000.0, 'episodes_used': 10, 'rendered': False}, {'case': 'combo_high_wind_low_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 18.0, 'turbulence_power': 0.1}, 'mean_return': -108.69344432175603, 'success_rate': 0.0, 'mean_length': 1000.0, 'episodes_used': 10, 'rendered': False}, {'case': 'combo_low_wind_high_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 2.0, 'turbulence_power': 1.8}, 'mean_return': -29.586618528292455, 'success_rate': 0.0, 'mean_length': 1000.0, 'episodes_used': 10, 'rendered': False}, {'case': 'combo_mid_wind_extreme_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.0, 'wind_power': 10.0, 'turbulence_power': 2.0}, 'mean_return': -55.893431504593174, 'success_rate': 0.1, 'mean_length': 919.8, 'episodes_used': 10, 'rendered': False}, {'case': 'range_max_wind', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 19.95, 'turbulence_power': 1.0}, 'mean_return': -138.5460545953785, 'success_rate': 0.0, 'mean_length': 1000.0, 'episodes_used': 10, 'rendered': False}, {'case': 'range_max_turb', 'env_kwargs': {'enable_wind': True, 'gravity': -10.5, 'wind_power': 12.0, 'turbulence_power': 1.95}, 'mean_return': -19.411065281834453, 'success_rate': 0.3, 'mean_length': 853.6, 'episodes_used': 10, 'rendered': False}, {'case': 'range_max_gravity', 'env_kwargs': {'enable_wind': True, 'gravity': -11.95, 'wind_power': 14.0, 'turbulence_power': 1.2}, 'mean_return': -99.06646409759124, 'success_rate': 0.1, 'mean_length': 910.9, 'episodes_used': 10, 'rendered': False}]}",D:\GitFork\LunarLander\logs\results\baseline\20251230-064852_ppo_LunarLander-v3_baseline_seed0\episodes.jsonl,9
